"","Type","Sums","Means"
"403WE0501_5.14.13_1","ref",2.43348619923094,0.811162066410314
"403WE0540_5.14.14_1","ref",2.87491992871306,1.43745996435653
"403WE0540_5.16.13_1","ref",2.44398602950625,0.814662009835417
"403WE0683_5.15.13_1","ref",3.70363750597989,1.23454583532663
"403WE1027_5.14.14_1","ref",1.74984462916988,0.874922314584941
"403WE1027_5.30.13_1","ref",1.94629822996843,0.648766076656144
"405BRCAMS_6.7.11_1","ref",2.19901452481735,0.733004841605785
"405BRCASG_5.7.14_1","ref",1.42741839168429,0.713709195842143
"405BRCSGR_5.28.08_1","ref",2.78708710396457,0.929029034654855
"405SGRAAG_5.28.08_1","ref",4.31270092177706,1.43756697392569
"405WER318_3.27.09_1","ref",3.96883163801532,1.32294387933844
"405WER318_4.30.09_1","ref",4.05763842200435,1.35254614066812
"405WER318_6.2.09_1","ref",3.70382434305274,1.23460811435091
"405WER318_7.7.09_1","ref",4.3192473197428,1.43974910658093
"405WER318_8.18.09_1","ref",3.20625919738359,1.06875306579453
"504DCFRxx_7.27.10_1","ref",4.1005300718292,1.3668433572764
"504PS0227_8.12.09_1","ref",2.45339691837026,0.817798972790086
"504WE0527_7.2.13_1","ref",3.54282340260263,1.18094113420088
"504WE0527_7.2.13_2","ref",3.22615579601588,1.07538526533863
"505BMCMCR_8.4.10_1","ref",3.78963443701471,1.2632114790049
"505BMCMCR_8.4.10_2","ref",3.16353702009745,1.05451234003248
"505LBCAMR_8.7.13_1","ref",3.218160078667,1.07272002622233
"505PS0110_8.3.10_1","ref",4.30330294961695,1.43443431653898
"505PS0110_9.16.10_1","ref",3.51237231275099,1.170790770917
"505PS0174_9.27.11_1","ref",2.8018714333614,0.9339571444538
"506PS0062_9.15.08_1","ref",3.92656782867773,1.30885594289258
"507MZCAML_7.17.12_1","ref",3.01340748917496,1.00446916305832
"507MZCAML_7.17.12_2","ref",3.4172610792979,1.13908702643263
"509ACNFPP_7.30.08_1","ref",2.90158951385002,0.967196504616674
"509ACNFPP_9.16.08_1","ref",3.00334330731779,1.0011144357726
"509ACNFPP_9.25.14_1","ref",2.57206487850478,0.857354959501595
"509ACSFPP_7.16.08_1","ref",3.51264776640949,1.17088258880316
"509ATCINC_7.14.08_1","ref",2.65753226717901,0.885844089059669
"509BSCADC_8.31.11_1","ref",4.31429711907712,1.43809903969237
"509CBCADC_8.24.10_1","ref",3.69860858863075,1.23286952954358
"509CTCADC_7.10.12_1","ref",1.43066186938716,0.715330934693582
"509CWCPLR_7.7.08_1","ref",2.76020413707268,0.920068045690895
"509FCA054_8.27.13_1","ref",3.14582177789243,1.04860725929748
"509ICPPCX_7.30.08_1","ref",2.89728132732593,0.965760442441975
"509ICPPCX_9.10.08_1","ref",3.29011616929526,1.09670538976509
"509MLC145_8.6.13_1","ref",2.27964835304145,0.759882784347149
"509PCDTWR_7.15.08_1","ref",2.91159611764418,0.970532039214727
"509PCDTWR_9.3.08_1","ref",2.56722120121159,0.855740400403863
"509PMC197_7.2.14_1","ref",1.42886449960492,0.714432249802461
"509PS0085_9.7.11_1","ref",2.65547799605123,0.885159332017078
"509PS0085_9.7.11_2","ref",3.13909769356778,1.04636589785593
"509PS0170_7.26.10_1","ref",2.62394953468406,0.874649844894688
"509PS0234_7.21.11_1","ref",3.04242120652743,1.01414040217581
"509PS0234_8.15.11_1","ref",2.81766410658697,0.939221368862324
"509PS0334_9.12.12_1","ref",3.1648628856002,1.05495429520007
"513BTCACC_9.10.08_1","ref",3.04883158923145,1.01627719641048
"513BTCACC_9.10.08_2","ref",3.45404775816067,1.15134925272022
"513CCNASC_7.16.14_1","ref",1.74984462916988,0.874922314584941
"513PS0008_6.11.09_1","ref",3.02358606579552,1.00786202193184
"513PS0008_6.25.08_1","ref",3.12090041315242,1.04030013771747
"513PS0008_8.7.08_1","ref",3.0006992100147,1.0002330700049
"513PS0008_9.1.10_1","ref",3.10680724527974,1.03560241509325
"513PS0200_7.30.12_1","ref",2.7485651313281,0.916188377109365
"513STCAIV_6.12.14_1","ref",2.56953681531127,0.856512271770424
"513STCAIV_6.27.12_1","ref",3.79099768811911,1.2636658960397
"513UNCAKC_5.20.09_1","ref",3.0661101568916,1.02203671896387
"513UNCAKC_6.4.09_1","ref",2.37122876528732,0.790409588429108
"513UNCAKC_7.13.09_1","ref",3.14190226941645,1.04730075647215
"513UNCAKC_8.13.09_1","ref",3.77360883196888,1.25786961065629
"513UNCAKC_9.10.08_1","ref",2.47846018675941,0.82615339558647
"513UNCAKC_9.10.08_2","ref",2.9501557342411,0.983385244747033
"513UNCAKC_9.23.09_1","ref",2.94671668809608,0.982238896032026
"514BMCARC_9.27.11_1","ref",1.42621044918286,0.713105224591431
"514BRUUPX_10.9.08_1","ref",3.32946858138636,1.10982286046212
"514BRUUPX_10.9.08_2","ref",3.74193121999741,1.2473104066658
"514DNCLDC_7.22.10_1","ref",3.69218204305286,1.23072734768429
"514DNCLDC_9.7.10_1","ref",2.89377306335642,0.964591021118807
"514ICEUPx_8.13.14_1","ref",1.74984462916988,0.874922314584941
"514LNCASC_8.18.11_1","ref",2.87505910806569,1.43752955403284
"514LNCASC_8.18.11_2","ref",2.5682271430104,0.856075714336799
"514LNCASC_8.30.11_1","ref",1.42634486514611,0.713172432573057
"514PCASMR_10.29.14_1","ref",3.76969478461899,1.25656492820633
"514PS0131_7.28.14_1","ref",3.60849009392496,1.20283003130832
"514SBCAMR_8.17.11_1","ref",3.84558824200133,1.28186274733378
"514SBCAMR_8.29.11_1","ref",3.85596818580775,1.28532272860258
"514SCCAAR_7.24.08_1","ref",3.55269091253744,1.18423030417915
"514SFA222_7.28.14_1","ref",2.87387749739487,1.43693874869744
"514SSC190_9.11.14_1","ref",2.57149621079657,0.857165403598857
"517FCA046_7.11.13_1","ref",3.86698794254448,1.28899598084816
"517FCA046_8.14.13_1","ref",1.74984462916988,0.874922314584941
"517LCCAYB_8.12.08_1","ref",2.98693037873994,0.995643459579981
"517PS0054_7.28.10_1","ref",3.89403456774832,1.29801152258277
"517PS0074_9.20.11_1","ref",2.96366378369857,0.987887927899522
"518BTCASC_6.12.13_1","ref",2.47311874789005,0.824372915963351
"518CHCANF_7.12.12_1","ref",3.31495700048529,1.10498566682843
"518CPCRCR_8.14.08_1","ref",2.57413236597113,0.858044121990375
"518CPCRCR_8.20.14_1","ref",1.42904139658301,0.714520698291506
"518CPCRCR_8.20.14_2","ref",1.74984462916988,0.874922314584941
"518FCA075_8.12.13_1","ref",3.88867200202976,1.29622400067659
"518GZCUPx_6.30.14_1","ref",2.56999138712535,0.856663795708448
"518GZCUPx_8.20.08_1","ref",3.36531182925778,1.12177060975259
"518KNCAWC_8.15.11_1","ref",1.74984462916988,0.874922314584941
"518MLC181_7.15.14_1","ref",2.87440649091477,1.43720324545739
"518PS0033_6.29.09_1","ref",3.02095439789975,1.00698479929992
"518PS0073_8.16.11_1","ref",3.269664052817,1.08988801760567
"518PS0089_8.1.12_1","ref",1.74984462916988,0.874922314584941
"518PS0093_9.24.12_1","ref",3.00361306436709,1.00120435478903
"518PS0113_7.9.12_1","ref",3.27307779062123,1.09102593020708
"518PS0113_7.9.12_2","ref",3.76674815291166,1.25558271763722
"518RCNAPC_10.21.09_1","ref",2.31491614976728,0.771638716589094
"518RCNAPC_5.20.09_1","ref",3.94256038151927,1.31418679383976
"518RCNAPC_6.16.09_1","ref",3.52812834764507,1.17604278254836
"518RCNAPC_8.11.09_1","ref",1.42882972832834,0.714414864164169
"518RCNAPC_8.18.14_1","ref",1.74984462916988,0.874922314584941
"518RCNAPC_8.6.08_1","ref",2.88042598280654,1.44021299140327
"518RCNAPC_9.9.09_1","ref",2.96164787685401,0.987215958951336
"518SDCAHR_6.12.13_1","ref",3.2828458349872,1.09428194499573
"518SED086_8.17.11_1","ref",3.44953027317708,1.14984342439236
"518SNCABC_9.26.12_1","ref",3.56881066035369,1.18960355345123
"518SPC134_6.18.13_1","ref",2.82822983924507,0.942743279748358
"518WE0521_6.19.13_1","ref",3.86340812081572,1.28780270693857
"518WLCBWL_8.5.13_1","ref",2.91544169129909,0.971813897099698
"518YLCAFR_8.17.11_1","ref",3.7696314385478,1.25654381284927
"522CE0027_6.9.14_1","ref",2.57748892058408,0.859162973528025
"522GSCBSC_9.24.09_1","ref",3.95202031346271,1.31734010448757
"522MFSCRB_9.18.08_1","ref",2.43894332668969,0.812981108896564
"522MFSCRB_9.18.08_2","ref",3.14641226321858,1.04880408773953
"522PS0504_6.11.13_1","ref",3.11734235899867,1.03911411966622
"522PS0504_6.11.13_2","ref",3.22902749438338,1.07634249812779
"523PS0172_8.10.11_1","ref",1.74984462916988,0.874922314584941
"523TMCATG_10.5.09_1","ref",3.12433661472864,1.04144553824288
"524PS0342_7.18.12_1","ref",2.74402495764744,0.91467498588248
"524PS0650_7.1.14_1","ref",3.52182301453601,1.17394100484534
"524PS0650_7.1.14_2","ref",3.0314021880711,1.0104673960237
"524PS0650_7.17.14_1","ref",3.38026635494765,1.12675545164922
"526PNCAMF_6.25.13_1","ref",1.80963946258617,0.60321315419539
"526PS0072_8.27.08_1","ref",2.71647522695089,0.905491742316964
"526PS0072_8.7.14_1","ref",1.74984462916988,0.874922314584941
"526PS0072_9.15.10_1","ref",3.36521000256955,1.12173666752318
"526PS0072_9.21.09_1","ref",3.28491556437379,1.09497185479126
"526PS0072_9.23.08_1","ref",3.54455134168819,1.18151711389606
"526PS0076_8.26.08_1","ref",2.77498806573299,0.924996021910996
"526PS0396_9.1.09_1","ref",3.07475572487018,1.02491857495673
"526PS1100_8.21.12_1","ref",2.95747974184836,0.985826580616119
"526PS1144_8.22.12_1","ref",2.95967228632244,0.986557428774148
"526PS1420_6.25.13_1","ref",2.73221109467378,0.910737031557928
"526PSCBLK_8.21.12_1","ref",2.92293585166999,0.974311950556664
"526WER123_8.21.12_1","ref",2.85102381728928,0.950341272429761
"526WTCACT_6.24.13_1","ref",3.51470792099736,1.17156930699912
"527PS1156_8.21.12_1","ref",1.74984462916988,0.874922314584941
"527PS1156_8.21.12_2","ref",3.17378091656671,1.0579269721889
"532CPC238_7.30.14_1","ref",2.57552451731121,0.858508172437072
"532CRM206_7.10.14_1","ref",1.43553442768406,0.71776721384203
"532PTCAER_8.19.13_1","ref",3.14132226381796,1.04710742127265
"534ANCACF_8.31.10_1","ref",3.94742131976152,1.31580710658717
"534CFSAIM_7.27.09_1","ref",3.44433824434803,1.14811274811601
"534DCC167_8.14.13_1","ref",3.53911187736062,1.17970395912021
"534MLC108_9.14.11_1","ref",3.40891701077239,1.13630567025746
"534PS0070_8.30.10_1","ref",3.80623842647941,1.2687461421598
"534RSCAGG_9.19.11_1","ref",3.27292020450843,1.09097340150281
"534SPC227_7.9.14_1","ref",1.43935625698603,0.719678128493015
"534SRCFFC_8.29.12_1","ref",2.47705586207547,0.82568528735849
"534WER219_8.29.12_1","ref",3.4956916057068,1.1652305352356
"536CLR247_7.8.14_1","ref",2.57875400596987,0.859584668656624
"536HLCBFM_6.18.13_1","ref",3.17231355252725,1.05743785084242
"536LLCACR_9.22.11_1","ref",3.73494721645028,1.24498240548343
"536PS0107_7.17.12_1","ref",3.58994631537597,1.19664877179199
"536SED006_9.20.11_1","ref",2.98679094673956,0.995596982246521
"536SED108_9.21.11_1","ref",3.7243647317853,1.2414549105951
"536SED108_9.21.11_2","ref",1.74984462916988,0.874922314584941
"536STR127_6.17.13_1","ref",3.71673107786388,1.23891035928796
"536TRC119_6.18.13_1","ref",2.57066614975304,0.856888716584348
"537ADCH41_9.12.11_1","ref",4.15526230317459,1.38508743439153
"537BLCABG_9.15.11_1","ref",1.74984462916988,0.874922314584941
"537BSCAWR_7.15.08_1","ref",2.88924237815372,1.44462118907686
"537GZCAMR_8.7.08_1","ref",3.09231632467276,1.03077210822425
